Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Tipus_Vehicles,Desc_tipus_propietari,Nombre
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Turismes,Subjecte Jurí­dic,742
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Turismes,Subjecte Físic,8857
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Turismes,Altres,5
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Motos,Subjecte Jurí­dic,366
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Motos,Subjecte Físic,6018
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Ciclomotors,Subjecte Jurí­dic,37
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Ciclomotors,Subjecte Físic,784
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Furgonetes,Subjecte Jurí­dic,188
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Furgonetes,Subjecte Físic,335
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Camions,Subjecte Jurí­dic,38
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Camions,Subjecte Físic,60
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Camions,Altres,1
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Altres vehicles,Subjecte Jurí­dic,34
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Altres vehicles,Subjecte Físic,108
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Altres vehicles,Altres,2
2020,6,Gràcia,28,Vallcarca i els Penitents,Turismes,Subjecte Jurí­dic,318
2020,6,Gràcia,28,Vallcarca i els Penitents,Turismes,Subjecte Físic,5087
2020,6,Gràcia,28,Vallcarca i els Penitents,Motos,Subjecte Jurí­dic,135
2020,6,Gràcia,28,Vallcarca i els Penitents,Motos,Subjecte Físic,2809
2020,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,Subjecte Jurí­dic,13
2020,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,Subjecte Físic,459
2020,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,Subjecte Jurí­dic,83
2020,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,Subjecte Físic,225
2020,6,Gràcia,28,Vallcarca i els Penitents,Camions,Subjecte Jurí­dic,21
2020,6,Gràcia,28,Vallcarca i els Penitents,Camions,Subjecte Físic,49
2020,6,Gràcia,28,Vallcarca i els Penitents,Altres vehicles,Subjecte Jurí­dic,14
2020,6,Gràcia,28,Vallcarca i els Penitents,Altres vehicles,Subjecte Físic,84
2020,6,Gràcia,29,el Coll,Turismes,Subjecte Jurí­dic,74
2020,6,Gràcia,29,el Coll,Turismes,Subjecte Físic,2011
2020,6,Gràcia,29,el Coll,Motos,Subjecte Jurí­dic,26
2020,6,Gràcia,29,el Coll,Motos,Subjecte Físic,1251
2020,6,Gràcia,29,el Coll,Ciclomotors,Subjecte Jurí­dic,1
2020,6,Gràcia,29,el Coll,Ciclomotors,Subjecte Físic,257
2020,6,Gràcia,29,el Coll,Furgonetes,Subjecte Jurí­dic,30
2020,6,Gràcia,29,el Coll,Furgonetes,Subjecte Físic,108
2020,6,Gràcia,29,el Coll,Camions,Subjecte Jurí­dic,7
2020,6,Gràcia,29,el Coll,Camions,Subjecte Físic,24
2020,6,Gràcia,29,el Coll,Altres vehicles,Subjecte Físic,33
2020,6,Gràcia,30,la Salut,Turismes,Subjecte Jurí­dic,175
2020,6,Gràcia,30,la Salut,Turismes,Subjecte Físic,4020
2020,6,Gràcia,30,la Salut,Motos,Subjecte Jurí­dic,65
2020,6,Gràcia,30,la Salut,Motos,Subjecte Físic,2232
2020,6,Gràcia,30,la Salut,Ciclomotors,Subjecte Jurí­dic,5
2020,6,Gràcia,30,la Salut,Ciclomotors,Subjecte Físic,390
2020,6,Gràcia,30,la Salut,Furgonetes,Subjecte Jurí­dic,62
2020,6,Gràcia,30,la Salut,Furgonetes,Subjecte Físic,178
2020,6,Gràcia,30,la Salut,Camions,Subjecte Jurí­dic,13
2020,6,Gràcia,30,la Salut,Camions,Subjecte Físic,30
2020,6,Gràcia,30,la Salut,Altres vehicles,Subjecte Jurí­dic,13
2020,6,Gràcia,30,la Salut,Altres vehicles,Subjecte Físic,67
2020,6,Gràcia,31,la Vila de Gràcia,Turismes,Subjecte Jurí­dic,1419
2020,6,Gràcia,31,la Vila de Gràcia,Turismes,Subjecte Físic,10699
2020,6,Gràcia,31,la Vila de Gràcia,Turismes,Altres,5
2020,6,Gràcia,31,la Vila de Gràcia,Motos,Subjecte Jurí­dic,565
2020,6,Gràcia,31,la Vila de Gràcia,Motos,Subjecte Físic,6764
2020,6,Gràcia,31,la Vila de Gràcia,Motos,Altres,2
2020,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,Subjecte Jurí­dic,58
2020,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,Subjecte Físic,1300
2020,6,Gràcia,31,la Vila de Gràcia,Furgonetes,Subjecte Jurí­dic,340
2020,6,Gràcia,31,la Vila de Gràcia,Furgonetes,Subjecte Físic,723
2020,6,Gràcia,31,la Vila de Gràcia,Furgonetes,Altres,1
2020,6,Gràcia,31,la Vila de Gràcia,Camions,Subjecte Jurí­dic,351
2020,6,Gràcia,31,la Vila de Gràcia,Camions,Subjecte Físic,104
2020,6,Gràcia,31,la Vila de Gràcia,Altres vehicles,Subjecte Jurí­dic,132
2020,6,Gràcia,31,la Vila de Gràcia,Altres vehicles,Subjecte Físic,221
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Turismes,Subjecte Jurí­dic,588
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Turismes,Subjecte Físic,9312
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Turismes,Altres,1
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Motos,Subjecte Jurí­dic,288
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Motos,Subjecte Físic,4907
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,Subjecte Jurí­dic,67
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,Subjecte Físic,943
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,Subjecte Jurí­dic,248
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,Subjecte Físic,399
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Camions,Subjecte Jurí­dic,76
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Camions,Subjecte Físic,63
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Altres vehicles,Subjecte Jurí­dic,39
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Altres vehicles,Subjecte Físic,158
2020,7,Horta-Guinardó,33,el Baix Guinardó,Turismes,Subjecte Jurí­dic,277
2020,7,Horta-Guinardó,33,el Baix Guinardó,Turismes,Subjecte Físic,6763
2020,7,Horta-Guinardó,33,el Baix Guinardó,Motos,Subjecte Jurí­dic,112
2020,7,Horta-Guinardó,33,el Baix Guinardó,Motos,Subjecte Físic,3349
2020,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,Subjecte Jurí­dic,8
2020,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,Subjecte Físic,659
2020,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,Subjecte Jurí­dic,146
2020,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,Subjecte Físic,346
2020,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,Altres,1
2020,7,Horta-Guinardó,33,el Baix Guinardó,Camions,Subjecte Jurí­dic,52
2020,7,Horta-Guinardó,33,el Baix Guinardó,Camions,Subjecte Físic,62
2020,7,Horta-Guinardó,33,el Baix Guinardó,Altres vehicles,Subjecte Jurí­dic,28
2020,7,Horta-Guinardó,33,el Baix Guinardó,Altres vehicles,Subjecte Físic,124
2020,7,Horta-Guinardó,34,Can Baró,Turismes,Subjecte Jurí­dic,111
2020,7,Horta-Guinardó,34,Can Baró,Turismes,Subjecte Físic,2609
2020,7,Horta-Guinardó,34,Can Baró,Motos,Subjecte Jurí­dic,26
2020,7,Horta-Guinardó,34,Can Baró,Motos,Subjecte Físic,1566
2020,7,Horta-Guinardó,34,Can Baró,Ciclomotors,Subjecte Jurí­dic,4
2020,7,Horta-Guinardó,34,Can Baró,Ciclomotors,Subjecte Físic,375
2020,7,Horta-Guinardó,34,Can Baró,Furgonetes,Subjecte Jurí­dic,71
2020,7,Horta-Guinardó,34,Can Baró,Furgonetes,Subjecte Físic,138
2020,7,Horta-Guinardó,34,Can Baró,Camions,Subjecte Jurí­dic,27
2020,7,Horta-Guinardó,34,Can Baró,Camions,Subjecte Físic,30
2020,7,Horta-Guinardó,34,Can Baró,Altres vehicles,Subjecte Jurí­dic,5
2020,7,Horta-Guinardó,34,Can Baró,Altres vehicles,Subjecte Físic,55
2020,7,Horta-Guinardó,35,el Guinardó,Turismes,Subjecte Jurí­dic,442
2020,7,Horta-Guinardó,35,el Guinardó,Turismes,Subjecte Físic,9975
2020,7,Horta-Guinardó,35,el Guinardó,Turismes,Altres,1
2020,7,Horta-Guinardó,35,el Guinardó,Motos,Subjecte Jurí­dic,167
2020,7,Horta-Guinardó,35,el Guinardó,Motos,Subjecte Físic,4694
2020,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,Subjecte Jurí­dic,19
2020,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,Subjecte Físic,918
2020,7,Horta-Guinardó,35,el Guinardó,Furgonetes,Subjecte Jurí­dic,416
2020,7,Horta-Guinardó,35,el Guinardó,Furgonetes,Subjecte Físic,517
2020,7,Horta-Guinardó,35,el Guinardó,Furgonetes,Altres,2
2020,7,Horta-Guinardó,35,el Guinardó,Camions,Subjecte Jurí­dic,260
2020,7,Horta-Guinardó,35,el Guinardó,Camions,Subjecte Físic,98
2020,7,Horta-Guinardó,35,el Guinardó,Altres vehicles,Subjecte Jurí­dic,125
2020,7,Horta-Guinardó,35,el Guinardó,Altres vehicles,Subjecte Físic,184
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Turismes,Subjecte Jurí­dic,124
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Turismes,Subjecte Físic,3313
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Turismes,Altres,1
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Motos,Subjecte Jurí­dic,39
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Motos,Subjecte Físic,1819
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Ciclomotors,Subjecte Jurí­dic,4
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Ciclomotors,Subjecte Físic,271
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Furgonetes,Subjecte Jurí­dic,49
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Furgonetes,Subjecte Físic,181
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,Subjecte Jurí­dic,30
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,Subjecte Físic,40
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,Subjecte Jurí­dic,25
2020,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,Subjecte Físic,80
2020,7,Horta-Guinardó,37,el Carmel,Turismes,Subjecte Jurí­dic,145
2020,7,Horta-Guinardó,37,el Carmel,Turismes,Subjecte Físic,8475
2020,7,Horta-Guinardó,37,el Carmel,Turismes,Altres,2
2020,7,Horta-Guinardó,37,el Carmel,Motos,Subjecte Jurí­dic,59
2020,7,Horta-Guinardó,37,el Carmel,Motos,Subjecte Físic,4292
2020,7,Horta-Guinardó,37,el Carmel,Ciclomotors,Subjecte Jurí­dic,8
2020,7,Horta-Guinardó,37,el Carmel,Ciclomotors,Subjecte Físic,1127
2020,7,Horta-Guinardó,37,el Carmel,Furgonetes,Subjecte Jurí­dic,117
2020,7,Horta-Guinardó,37,el Carmel,Furgonetes,Subjecte Físic,561
2020,7,Horta-Guinardó,37,el Carmel,Camions,Subjecte Jurí­dic,60
2020,7,Horta-Guinardó,37,el Carmel,Camions,Subjecte Físic,134
2020,7,Horta-Guinardó,37,el Carmel,Altres vehicles,Subjecte Jurí­dic,17
2020,7,Horta-Guinardó,37,el Carmel,Altres vehicles,Subjecte Físic,140
2020,7,Horta-Guinardó,38,la Teixonera,Turismes,Subjecte Jurí­dic,96
2020,7,Horta-Guinardó,38,la Teixonera,Turismes,Subjecte Físic,3340
2020,7,Horta-Guinardó,38,la Teixonera,Motos,Subjecte Jurí­dic,52
2020,7,Horta-Guinardó,38,la Teixonera,Motos,Subjecte Físic,1638
2020,7,Horta-Guinardó,38,la Teixonera,Ciclomotors,Subjecte Jurí­dic,2
2020,7,Horta-Guinardó,38,la Teixonera,Ciclomotors,Subjecte Físic,375
2020,7,Horta-Guinardó,38,la Teixonera,Furgonetes,Subjecte Jurí­dic,66
2020,7,Horta-Guinardó,38,la Teixonera,Furgonetes,Subjecte Físic,224
2020,7,Horta-Guinardó,38,la Teixonera,Camions,Subjecte Jurí­dic,30
2020,7,Horta-Guinardó,38,la Teixonera,Camions,Subjecte Físic,56
2020,7,Horta-Guinardó,38,la Teixonera,Altres vehicles,Subjecte Jurí­dic,3
2020,7,Horta-Guinardó,38,la Teixonera,Altres vehicles,Subjecte Físic,51
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Turismes,Subjecte Jurí­dic,63
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Turismes,Subjecte Físic,2146
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Motos,Subjecte Jurí­dic,16
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Motos,Subjecte Físic,858
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Ciclomotors,Subjecte Jurí­dic,2
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Ciclomotors,Subjecte Físic,208
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,Subjecte Jurí­dic,35
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,Subjecte Físic,157
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Camions,Subjecte Jurí­dic,9
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Camions,Subjecte Físic,26
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Altres vehicles,Subjecte Jurí­dic,4
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Altres vehicles,Subjecte Físic,32
2020,7,Horta-Guinardó,40,Montbau,Turismes,Subjecte Jurí­dic,28
2020,7,Horta-Guinardó,40,Montbau,Turismes,Subjecte Físic,1569
2020,7,Horta-Guinardó,40,Montbau,Motos,Subjecte Jurí­dic,8
2020,7,Horta-Guinardó,40,Montbau,Motos,Subjecte Físic,545
2020,7,Horta-Guinardó,40,Montbau,Ciclomotors,Subjecte Jurí­dic,1
2020,7,Horta-Guinardó,40,Montbau,Ciclomotors,Subjecte Físic,89
2020,7,Horta-Guinardó,40,Montbau,Furgonetes,Subjecte Jurí­dic,17
2020,7,Horta-Guinardó,40,Montbau,Furgonetes,Subjecte Físic,69
2020,7,Horta-Guinardó,40,Montbau,Camions,Subjecte Jurí­dic,7
2020,7,Horta-Guinardó,40,Montbau,Camions,Subjecte Físic,15
2020,7,Horta-Guinardó,40,Montbau,Altres vehicles,Subjecte Jurí­dic,4
2020,7,Horta-Guinardó,40,Montbau,Altres vehicles,Subjecte Físic,26
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Turismes,Subjecte Jurí­dic,130
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Turismes,Subjecte Físic,1942
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Motos,Subjecte Jurí­dic,24
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Motos,Subjecte Físic,617
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Ciclomotors,Subjecte Jurí­dic,5
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Ciclomotors,Subjecte Físic,97
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Furgonetes,Subjecte Jurí­dic,70
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Furgonetes,Subjecte Físic,71
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Camions,Subjecte Jurí­dic,6
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Camions,Subjecte Físic,19
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Altres vehicles,Subjecte Jurí­dic,2
2020,7,Horta-Guinardó,41,la Vall d'Hebron,Altres vehicles,Subjecte Físic,30
2020,7,Horta-Guinardó,42,la Clota,Turismes,Subjecte Jurí­dic,18
2020,7,Horta-Guinardó,42,la Clota,Turismes,Subjecte Físic,174
2020,7,Horta-Guinardó,42,la Clota,Motos,Subjecte Jurí­dic,3
2020,7,Horta-Guinardó,42,la Clota,Motos,Subjecte Físic,100
2020,7,Horta-Guinardó,42,la Clota,Ciclomotors,Subjecte Físic,27
2020,7,Horta-Guinardó,42,la Clota,Furgonetes,Subjecte Jurí­dic,28
2020,7,Horta-Guinardó,42,la Clota,Furgonetes,Subjecte Físic,24
2020,7,Horta-Guinardó,42,la Clota,Camions,Subjecte Jurí­dic,7
2020,7,Horta-Guinardó,42,la Clota,Altres vehicles,Subjecte Jurí­dic,1
2020,7,Horta-Guinardó,42,la Clota,Altres vehicles,Subjecte Físic,4
2020,7,Horta-Guinardó,43,Horta,Turismes,Subjecte Jurí­dic,260
2020,7,Horta-Guinardó,43,Horta,Turismes,Subjecte Físic,7747
2020,7,Horta-Guinardó,43,Horta,Motos,Subjecte Jurí­dic,88
2020,7,Horta-Guinardó,43,Horta,Motos,Subjecte Físic,3483
2020,7,Horta-Guinardó,43,Horta,Ciclomotors,Subjecte Jurí­dic,9
2020,7,Horta-Guinardó,43,Horta,Ciclomotors,Subjecte Físic,625
2020,7,Horta-Guinardó,43,Horta,Furgonetes,Subjecte Jurí­dic,165
2020,7,Horta-Guinardó,43,Horta,Furgonetes,Subjecte Físic,383
2020,7,Horta-Guinardó,43,Horta,Camions,Subjecte Jurí­dic,55
2020,7,Horta-Guinardó,43,Horta,Camions,Subjecte Físic,74
2020,7,Horta-Guinardó,43,Horta,Altres vehicles,Subjecte Jurí­dic,23
2020,7,Horta-Guinardó,43,Horta,Altres vehicles,Subjecte Físic,144
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Turismes,Subjecte Jurí­dic,254
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Turismes,Subjecte Físic,6742
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Turismes,Altres,2
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Motos,Subjecte Jurí­dic,111
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Motos,Subjecte Físic,2574
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Ciclomotors,Subjecte Jurí­dic,16
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Ciclomotors,Subjecte Físic,524
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Furgonetes,Subjecte Jurí­dic,221
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Furgonetes,Subjecte Físic,396
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Camions,Subjecte Jurí­dic,78
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Camions,Subjecte Físic,81
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Altres vehicles,Subjecte Jurí­dic,41
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Altres vehicles,Subjecte Físic,121
2020,8,Nou Barris,45,Porta,Turismes,Subjecte Jurí­dic,218
2020,8,Nou Barris,45,Porta,Turismes,Subjecte Físic,6373
2020,8,Nou Barris,45,Porta,Turismes,Altres,2
2020,8,Nou Barris,45,Porta,Motos,Subjecte Jurí­dic,60
2020,8,Nou Barris,45,Porta,Motos,Subjecte Físic,2144
2020,8,Nou Barris,45,Porta,Ciclomotors,Subjecte Jurí­dic,6
2020,8,Nou Barris,45,Porta,Ciclomotors,Subjecte Físic,514
2020,8,Nou Barris,45,Porta,Furgonetes,Subjecte Jurí­dic,130
2020,8,Nou Barris,45,Porta,Furgonetes,Subjecte Físic,374
2020,8,Nou Barris,45,Porta,Camions,Subjecte Jurí­dic,45
2020,8,Nou Barris,45,Porta,Camions,Subjecte Físic,92
2020,8,Nou Barris,45,Porta,Altres vehicles,Subjecte Jurí­dic,10
2020,8,Nou Barris,45,Porta,Altres vehicles,Subjecte Físic,116
2020,8,Nou Barris,46,el Turó de la Peira,Turismes,Subjecte Jurí­dic,71
2020,8,Nou Barris,46,el Turó de la Peira,Turismes,Subjecte Físic,3296
2020,8,Nou Barris,46,el Turó de la Peira,Motos,Subjecte Jurí­dic,35
2020,8,Nou Barris,46,el Turó de la Peira,Motos,Subjecte Físic,1249
2020,8,Nou Barris,46,el Turó de la Peira,Ciclomotors,Subjecte Jurí­dic,7
2020,8,Nou Barris,46,el Turó de la Peira,Ciclomotors,Subjecte Físic,352
2020,8,Nou Barris,46,el Turó de la Peira,Furgonetes,Subjecte Jurí­dic,59
2020,8,Nou Barris,46,el Turó de la Peira,Furgonetes,Subjecte Físic,274
2020,8,Nou Barris,46,el Turó de la Peira,Camions,Subjecte Jurí­dic,18
2020,8,Nou Barris,46,el Turó de la Peira,Camions,Subjecte Físic,45
2020,8,Nou Barris,46,el Turó de la Peira,Altres vehicles,Subjecte Jurí­dic,2
2020,8,Nou Barris,46,el Turó de la Peira,Altres vehicles,Subjecte Físic,39
2020,8,Nou Barris,47,Can Peguera,Turismes,Subjecte Jurí­dic,4
2020,8,Nou Barris,47,Can Peguera,Turismes,Subjecte Físic,582
2020,8,Nou Barris,47,Can Peguera,Motos,Subjecte Físic,202
2020,8,Nou Barris,47,Can Peguera,Ciclomotors,Subjecte Físic,103
2020,8,Nou Barris,47,Can Peguera,Furgonetes,Subjecte Jurí­dic,10
2020,8,Nou Barris,47,Can Peguera,Furgonetes,Subjecte Físic,45
2020,8,Nou Barris,47,Can Peguera,Camions,Subjecte Físic,12
2020,8,Nou Barris,47,Can Peguera,Altres vehicles,Subjecte Jurí­dic,1
2020,8,Nou Barris,47,Can Peguera,Altres vehicles,Subjecte Físic,12
2020,8,Nou Barris,48,la Guineueta,Turismes,Subjecte Jurí­dic,117
2020,8,Nou Barris,48,la Guineueta,Turismes,Subjecte Físic,4627
2020,8,Nou Barris,48,la Guineueta,Motos,Subjecte Jurí­dic,21
2020,8,Nou Barris,48,la Guineueta,Motos,Subjecte Físic,1447
2020,8,Nou Barris,48,la Guineueta,Ciclomotors,Subjecte Jurí­dic,11
2020,8,Nou Barris,48,la Guineueta,Ciclomotors,Subjecte Físic,277
2020,8,Nou Barris,48,la Guineueta,Furgonetes,Subjecte Jurí­dic,74
2020,8,Nou Barris,48,la Guineueta,Furgonetes,Subjecte Físic,186
2020,8,Nou Barris,48,la Guineueta,Camions,Subjecte Jurí­dic,16
2020,8,Nou Barris,48,la Guineueta,Camions,Subjecte Físic,61
2020,8,Nou Barris,48,la Guineueta,Altres vehicles,Subjecte Físic,75
2020,8,Nou Barris,49,Canyelles,Turismes,Subjecte Jurí­dic,24
2020,8,Nou Barris,49,Canyelles,Turismes,Subjecte Físic,2560
2020,8,Nou Barris,49,Canyelles,Motos,Subjecte Jurí­dic,10
2020,8,Nou Barris,49,Canyelles,Motos,Subjecte Físic,706
2020,8,Nou Barris,49,Canyelles,Ciclomotors,Subjecte Físic,192
2020,8,Nou Barris,49,Canyelles,Furgonetes,Subjecte Jurí­dic,23
2020,8,Nou Barris,49,Canyelles,Furgonetes,Subjecte Físic,131
2020,8,Nou Barris,49,Canyelles,Furgonetes,Altres,1
2020,8,Nou Barris,49,Canyelles,Camions,Subjecte Jurí­dic,2
2020,8,Nou Barris,49,Canyelles,Camions,Subjecte Físic,39
2020,8,Nou Barris,49,Canyelles,Altres vehicles,Subjecte Físic,49
2020,8,Nou Barris,50,les Roquetes,Turismes,Subjecte Jurí­dic,85
2020,8,Nou Barris,50,les Roquetes,Turismes,Subjecte Físic,4385
2020,8,Nou Barris,50,les Roquetes,Turismes,Altres,1
2020,8,Nou Barris,50,les Roquetes,Motos,Subjecte Jurí­dic,10
2020,8,Nou Barris,50,les Roquetes,Motos,Subjecte Físic,1337
2020,8,Nou Barris,50,les Roquetes,Ciclomotors,Subjecte Físic,436
2020,8,Nou Barris,50,les Roquetes,Furgonetes,Subjecte Jurí­dic,82
2020,8,Nou Barris,50,les Roquetes,Furgonetes,Subjecte Físic,364
2020,8,Nou Barris,50,les Roquetes,Camions,Subjecte Jurí­dic,51
2020,8,Nou Barris,50,les Roquetes,Camions,Subjecte Físic,106
2020,8,Nou Barris,50,les Roquetes,Altres vehicles,Subjecte Jurí­dic,30
2020,8,Nou Barris,50,les Roquetes,Altres vehicles,Subjecte Físic,77
2020,8,Nou Barris,51,Verdun,Turismes,Subjecte Jurí­dic,60
2020,8,Nou Barris,51,Verdun,Turismes,Subjecte Físic,3111
2020,8,Nou Barris,51,Verdun,Motos,Subjecte Jurí­dic,18
2020,8,Nou Barris,51,Verdun,Motos,Subjecte Físic,962
2020,8,Nou Barris,51,Verdun,Ciclomotors,Subjecte Jurí­dic,2
2020,8,Nou Barris,51,Verdun,Ciclomotors,Subjecte Físic,277
2020,8,Nou Barris,51,Verdun,Furgonetes,Subjecte Jurí­dic,87
2020,8,Nou Barris,51,Verdun,Furgonetes,Subjecte Físic,215
2020,8,Nou Barris,51,Verdun,Camions,Subjecte Jurí­dic,22
2020,8,Nou Barris,51,Verdun,Camions,Subjecte Físic,61
2020,8,Nou Barris,51,Verdun,Altres vehicles,Subjecte Jurí­dic,3
2020,8,Nou Barris,51,Verdun,Altres vehicles,Subjecte Físic,50
2020,8,Nou Barris,52,la Prosperitat,Turismes,Subjecte Jurí­dic,180
2020,8,Nou Barris,52,la Prosperitat,Turismes,Subjecte Físic,7257
2020,8,Nou Barris,52,la Prosperitat,Motos,Subjecte Jurí­dic,57
2020,8,Nou Barris,52,la Prosperitat,Motos,Subjecte Físic,2221
2020,8,Nou Barris,52,la Prosperitat,Ciclomotors,Subjecte Jurí­dic,8
2020,8,Nou Barris,52,la Prosperitat,Ciclomotors,Subjecte Físic,535
2020,8,Nou Barris,52,la Prosperitat,Furgonetes,Subjecte Jurí­dic,168
2020,8,Nou Barris,52,la Prosperitat,Furgonetes,Subjecte Físic,453
2020,8,Nou Barris,52,la Prosperitat,Camions,Subjecte Jurí­dic,77
2020,8,Nou Barris,52,la Prosperitat,Camions,Subjecte Físic,120
2020,8,Nou Barris,52,la Prosperitat,Altres vehicles,Subjecte Jurí­dic,59
2020,8,Nou Barris,52,la Prosperitat,Altres vehicles,Subjecte Físic,149
2020,8,Nou Barris,53,la Trinitat Nova,Turismes,Subjecte Jurí­dic,18
2020,8,Nou Barris,53,la Trinitat Nova,Turismes,Subjecte Físic,1811
2020,8,Nou Barris,53,la Trinitat Nova,Motos,Subjecte Físic,527
2020,8,Nou Barris,53,la Trinitat Nova,Ciclomotors,Subjecte Jurí­dic,3
2020,8,Nou Barris,53,la Trinitat Nova,Ciclomotors,Subjecte Físic,208
2020,8,Nou Barris,53,la Trinitat Nova,Furgonetes,Subjecte Jurí­dic,25
2020,8,Nou Barris,53,la Trinitat Nova,Furgonetes,Subjecte Físic,162
